"X1","Kingdom","Phylum","Class","Order","Family","Genus","Species","spore","temp"
"ASV423","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,NA,NA
"ASV424","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,NA,NA
"ASV425","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG014",NA,NA,NA
"ASV426","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",NA,NA,NA
"ASV427","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA,NA,NA
"ASV428","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA
"ASV429","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus",NA,NA,NA
"ASV430","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA,NA,NA
"ASV431","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola",NA,NA,NA
"ASV432","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","amarae",NA,NA
"ASV433","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella",NA,NA,NA
"ASV434","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella","aerolata",NA,NA
"ASV435","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Adlercreutzia",NA,NA,NA
"ASV436","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella",NA,NA,NA
"ASV437","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Yonghaparkia",NA,NA,NA
"ASV438","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Enteractinococcus",NA,NA,NA
"ASV439","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA,NA,NA
"ASV440","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG014",NA,NA,NA
"ASV441","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Chroococcidiopsaceae","GloeocapsaPCC7428",NA,NA,NA
"ASV442","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Desemzia","incerta",NA,NA
"ASV443","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira",NA,NA,NA
"ASV444","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA,NA,NA
"ASV445","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga","robiniae",NA,NA
"ASV446","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ideonella",NA,NA,NA
"ASV447","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes",NA,NA,NA
"ASV448","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,NA,NA
"ASV449","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","succinatutens",NA,NA
"ASV450","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella","wadsworthensis",NA,NA
"ASV451","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","paramesenteroides",NA,NA
"ASV452","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas",NA,NA,NA
"ASV453","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA,NA,NA
"ASV454","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium1",NA,NA,NA
"ASV455","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA,NA,NA
"ASV456","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",NA,NA,NA
"ASV457","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","haematophilum",NA,NA
"ASV458","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","LachnospiraceaeNK4A136group",NA,NA,NA
"ASV459","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA,NA,NA
"ASV460","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA,NA,NA
"ASV461","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA,NA,NA
"ASV462","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",NA,NA,NA
"ASV463","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,NA,NA
"ASV464","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,NA,NA
"ASV465","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,NA,NA
"ASV466","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG005",NA,NA,NA
"ASV467","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Enteractinococcus",NA,NA,NA
"ASV468","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridiumsensustricto1",NA,NA,NA
"ASV469","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas","composti",NA,NA
"ASV470","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,NA,NA
"ASV471","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA,NA,NA
"ASV472","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA,NA,NA
"ASV473","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,NA,NA
"ASV474","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes",NA,NA,NA
"ASV475","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA,NA,NA
"ASV476","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister",NA,NA,NA
"ASV477","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia","massiliensis",NA,NA
"ASV478","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","plebeius",NA,NA
"ASV479","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister",NA,NA,NA
"ASV480","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,NA,NA
"ASV481","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","tanakaei",NA,NA
"ASV482","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Frigoribacterium","faeni",NA,NA
"ASV483","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA,NA,NA
"ASV484","Bacteria","Actinobacteria","Actinobacteria","Frankiales",NA,NA,NA,NA,NA
"ASV485","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG005",NA,NA,NA
"ASV486","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Actinotalea",NA,NA,NA
"ASV487","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium",NA,NA,NA
"ASV488","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","LachnospiraceaeUCG001",NA,NA,NA
"ASV489","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","finegoldii",NA,NA
"ASV490","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA,NA,NA
"ASV491","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus",NA,NA,NA
"ASV492","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium1",NA,NA,NA
"ASV493","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG008",NA,NA,NA
"ASV494","Bacteria","Elusimicrobia","Elusimicrobia","Lineage_IV",NA,NA,NA,NA,NA
"ASV495","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",NA,NA,NA,NA,NA
"ASV496","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ralstonia",NA,NA,NA
"ASV497","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA
"ASV498","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA,NA,NA
"ASV499","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola",NA,NA,NA
"ASV500","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium5",NA,NA,NA
"ASV501","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rubrivivax",NA,NA,NA
"ASV502","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","yunnanensis",NA,NA
"ASV503","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,NA,NA
"ASV504","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella",NA,NA,NA
"ASV505","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","ChristensenellaceaeR7group",NA,NA,NA
"ASV506","Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA,NA,NA
"ASV507","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA,NA,NA
"ASV508","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Wenxinia",NA,NA,NA
"ASV509","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA
"ASV510","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum",NA,NA,NA
"ASV511","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Parachlamydiaceae","CandidatusProtochlamydia",NA,NA,NA
"ASV512","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Janibacter",NA,NA,NA
"ASV513","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella2",NA,NA,NA
"ASV514","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA,NA,NA
"ASV515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","caccae",NA,NA
"ASV516","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA,NA,NA
"ASV517","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus",NA,NA,NA
"ASV518","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Finegoldia","magna",NA,NA
"ASV519","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella",NA,NA,NA
"ASV520","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium9",NA,NA,NA
"ASV521","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Rathayibacter",NA,NA,NA
"ASV522","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA,NA,NA
"ASV523","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",NA,NA,NA
"ASV524","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Nesterenkonia",NA,NA,NA
"ASV525","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA,NA,NA
"ASV526","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA
"ASV527","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,NA,NA
"ASV528","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,NA,NA
"ASV529","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum",NA,NA,NA
"ASV530","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella",NA,NA,NA
"ASV531","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,NA,NA
"ASV532","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","endophyticus",NA,NA
"ASV533","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa",NA,NA
"ASV534","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella7","melaninogenica",NA,NA
"ASV535","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA,NA,NA
"ASV536","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","FamilyXIIIAD3011group",NA,NA,NA
"ASV537","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","LachnospiraceaeNK4A136group",NA,NA,NA
"ASV538","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,NA,NA
"ASV539","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus",NA,NA,NA
"ASV540","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinimicrobium",NA,NA,NA
"ASV541","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA,NA,NA
"ASV542","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Kurthia",NA,NA,NA
"ASV543","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA,NA,NA
"ASV544","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","ruminis",NA,NA
"ASV545","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,NA,NA
"ASV546","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,NA,NA
"ASV547","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA,NA,NA
"ASV548","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","odontolyticus",NA,NA
"ASV549","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG005",NA,NA,NA
"ASV550","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA,NA,NA
"ASV551",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASV552","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus",NA,NA,NA
"ASV553","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella2",NA,NA,NA
"ASV554","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,NA
"ASV555","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Herbiconiux",NA,NA,NA
"ASV556","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Limnobacter","thiooxidans",NA,NA
"ASV557","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","kekensis",NA,NA
"ASV558","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella9",NA,NA,NA
"ASV559","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium","commune",NA,NA
"ASV560","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","timonensis",NA,NA
"ASV561","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Citricoccus",NA,NA,NA
"ASV562","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","limosum",NA,NA
"ASV563","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,NA,NA
"ASV564","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA,NA,NA
"ASV565","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,NA,NA
"ASV566","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","koreensis",NA,NA
"ASV567","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA,NA,NA
"ASV568","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA,NA,NA
"ASV569","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora",NA,NA,NA
"ASV570","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,NA,NA
"ASV571","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","coprocola",NA,NA
"ASV572","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA,NA,NA
"ASV573","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Phormidiaceae","AerosakkonemaLao26",NA,NA,NA
"ASV574","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA,NA,NA
"ASV575","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","periodonticum",NA,NA
"ASV576","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA,NA,NA
"ASV577","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA,NA,NA
"ASV578","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,NA,NA
"ASV579","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio",NA,NA,NA
"ASV580","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,NA,NA
"ASV581","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,NA,NA
"ASV582","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus",NA,NA,NA
"ASV583","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter","falsenii",NA,NA
"ASV584","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA,NA,NA
"ASV585","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,NA
"ASV586","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA,NA,NA
"ASV587","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora",NA,NA,NA
"ASV588","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA,NA,NA
"ASV589","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA,NA,NA
"ASV590","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus",NA,NA,NA
"ASV591","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,NA,NA
"ASV592","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA,NA,NA
"ASV593","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA,NA,NA
"ASV594","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","ginsengagri",NA,NA
"ASV595","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Shuttleworthia",NA,NA,NA
"ASV596","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","alpinus",NA,NA
"ASV597","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",NA,NA,NA
"ASV598","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovarius","lipocyclicus",NA,NA
"ASV599","Bacteria","Elusimicrobia","Lineage_IIb",NA,NA,NA,NA,NA,NA
"ASV600","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea",NA,NA,NA
"ASV601","Bacteria","Actinobacteria","Actinobacteria","Frankiales",NA,NA,NA,NA,NA
"ASV602","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium9",NA,NA,NA
"ASV603","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA,NA,NA
"ASV604","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium",NA,NA,NA
"ASV605","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus1",NA,NA,NA
"ASV606","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA,NA,NA
"ASV607","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA,NA,NA
"ASV608","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira",NA,NA,NA
"ASV609","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus",NA,NA,NA
"ASV610","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA,NA,NA
"ASV611","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis",NA,NA,NA
"ASV612","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,NA,NA
"ASV613","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA,NA,NA
"ASV614","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineococcus",NA,NA,NA
"ASV615","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,NA,NA
"ASV616","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","muris",NA,NA
"ASV617","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA,NA,NA
"ASV618","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA,NA,NA
"ASV619","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA,NA,NA
"ASV620","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA
"ASV621","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Ezakiella",NA,NA,NA
"ASV622","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG010",NA,NA,NA
"ASV623","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA,NA,NA
"ASV624","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA,NA,NA
"ASV625","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","ChristensenellaceaeR7group",NA,NA,NA
"ASV626","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium1","maris",NA,NA
"ASV627","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,NA,NA
"ASV628","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,NA,NA
"ASV629","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella",NA,NA,NA
"ASV630","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Thermocrispum","municipale",NA,NA
"ASV631","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","AllorhizobiumNeorhizobiumPararhizobiumRhizobium",NA,NA,NA
"ASV632","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA
"ASV633","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA,NA,NA
"ASV634","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Parvimonas","micra",NA,NA
"ASV635","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","durum",NA,NA
"ASV636","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter",NA,NA,NA
"ASV637","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","pasteri",NA,NA
"ASV638","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,NA,NA
"ASV639","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA,NA,NA
"ASV640","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","RuminococcaceaeUCG014",NA,NA,NA
"ASV641","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA,NA,NA
"ASV642","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA
"ASV643","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA
"ASV644","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,NA,NA
"ASV645","Bacteria","Firmicutes","Bacilli",NA,NA,NA,NA,NA,NA
"ASV646","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA,NA,NA
